"","id","samp_date","habitat","area","sex","age","im_name","mean_density","latitude"
"272","LI67","01.10.14","Forest","Lisbon",2,"1yr","20231231_102131372",18.8294250826373,38.7169
"273","LI67","01.10.14","Forest","Lisbon",2,"1yr","20231231_102150120",18.1707664239787,38.7169
"274","LI68","01.09.14","Forest","Lisbon",2,"2yr+","20231231_102441718",18.8628258634246,38.7169
"275","LI68","01.09.14","Forest","Lisbon",2,"2yr+","20231231_102644806",19.4887937862641,38.7169
"276","LI68","01.09.14","Forest","Lisbon",2,"2yr+","20231231_102716980",18.5709451005523,38.7169
"277","MI10","10.09.14","Forest","Milan",1,"2yr+","20240101_090236210",20.6780050059402,45.4642
"278","MI10","10.09.14","Forest","Milan",1,"2yr+","20240101_090255576",21.380438420348,45.4642
"279","MI10","10.09.14","Forest","Milan",1,"2yr+","20240101_090322834",19.9909573752857,45.4642
"280","MI11","11.09.14","Forest","Milan",1,"1yr","20240101_092553454",17.4901648636589,45.4642
"281","MI11","11.09.14","Forest","Milan",1,"1yr","20240101_092618576",19.4702285366938,45.4642
"282","MI11","11.09.14","Forest","Milan",1,"1yr","20240101_092626032",18.3379748052774,45.4642
"283","MI14","12.09.14","Forest","Milan",2,"1yr","20240101_092803963",22.3057824649209,45.4642
"284","MI14","12.09.14","Forest","Milan",2,"1yr","20240101_092818523",19.5121495537158,45.4642
"285","MI14","12.09.14","Forest","Milan",2,"1yr","20240101_092830699",19.7066123236405,45.4642
"286","MI16","12.09.14","Forest","Milan",2,"1yr","20240101_092105194",19.7319460410111,45.4642
"287","MI16","12.09.14","Forest","Milan",2,"1yr","20240101_092244158",19.7297797914964,45.4642
"288","MI16","12.09.14","Forest","Milan",2,"1yr","20240101_092350263",21.1591595106959,45.4642
"289","MI17","13.09.14","Forest","Milan",1,"2yr+","20240101_091741951",19.6102208020186,45.4642
"290","MI17","13.09.14","Forest","Milan",1,"2yr+","20240101_091758159",20.0635176616464,45.4642
"291","MI17","13.09.14","Forest","Milan",1,"2yr+","20240101_091823437",19.3577065694767,45.4642
"292","MI18","13.09.14","Forest","Milan",1,"2yr+","20240101_091421791",19.5605709046481,45.4642
"293","MI18","13.09.14","Forest","Milan",1,"2yr+","20240101_091506140",19.4683574284838,45.4642
"294","MI18","13.09.14","Forest","Milan",1,"2yr+","20240101_091543325",17.8563104381272,45.4642
"295","MI19","13.09.14","Forest","Milan",1,"2yr+","20240101_091043186",19.1597523614686,45.4642
"296","MI19","13.09.14","Forest","Milan",1,"2yr+","20240101_091103025",21.3407270874543,45.4642
"297","MI19","13.09.14","Forest","Milan",1,"2yr+","20240101_091132264",21.4673040625697,45.4642
"298","MI2","09.09.18","Forest","Milan",1,"2yr+","20240101_085501904",21.0153278278278,45.4642
"299","MI2","09.09.18","Forest","Milan",1,"2yr+","20240101_085514209",22.1099656145794,45.4642
"300","MI2","09.09.18","Forest","Milan",1,"2yr+","20240101_085604432",21.8013366804725,45.4642
"301","MI20","13.09.14","Forest","Milan",2,"1yr","20240101_090905373",18.7566520447941,45.4642
"302","MI20","13.09.14","Forest","Milan",2,"1yr","20240101_090923306",18.8478478478479,45.4642
"303","MI20","13.09.14","Forest","Milan",2,"1yr","20240101_090936599",20.9036909052759,45.4642
"304","MI22","13.09.14","Forest","Milan",2,"1yr","20240101_090639750",22.0634897800156,45.4642
"305","MI22","13.09.14","Forest","Milan",2,"1yr","20240101_090710472",17.5093287744752,45.4642
"306","MI22","13.09.14","Forest","Milan",2,"1yr","20240101_090728920",20.3792202503822,45.4642
"307","MI23","13.09.14","Forest","Milan",1,"2yr+","20240101_090431251",20.8734939759036,45.4642
"308","MI23","13.09.14","Forest","Milan",1,"2yr+","20240101_090453157",17.1317515783173,45.4642
"309","MI23","13.09.14","Forest","Milan",1,"2yr+","20240101_090509428",19.9478129480446,45.4642
"310","MI27","14.09.14","Urban","Milan",2,"1yr","20240101_085944617",18.4822405487058,45.4642
"311","MI27","14.09.14","Urban","Milan",2,"1yr","20240101_085951462",18.80969282997,45.4642
"312","MI27","14.09.14","Urban","Milan",2,"1yr","20240101_090020974",19.7024117625187,45.4642
"313","MI28","14.09.14","Urban","Milan",2,"2yr+","20240101_085734561",20.1915122726555,45.4642
"314","MI28","14.09.14","Urban","Milan",2,"2yr+","20240101_085748125",20.5481630463931,45.4642
"315","MI28","14.09.14","Urban","Milan",2,"2yr+","20240101_085811818",19.1201749988859,45.4642
"316","MI29","14.09.14","Urban","Milan",1,"2yr+","20240101_101909651",19.7020032793897,45.4642
"317","MI29","14.09.14","Urban","Milan",1,"2yr+","20240101_101919752",20.2181904548791,45.4642
"318","MI29","14.09.14","Urban","Milan",1,"2yr+","20240101_101934140",20.9921498035711,45.4642
"319","MI3","09.09.14","Forest","Milan",2,"2yr+","20240101_093005974",20.1915122726555,45.4642
"320","MI3","09.09.14","Forest","Milan",2,"2yr+","20240101_093055407",18.4395853721119,45.4642
"321","MI3","09.09.14","Forest","Milan",2,"2yr+","20240101_093123920",16.4688365327947,45.4642
"322","MI33","15.09.14","Forest","Milan",2,"1yr","20240101_103236819",19.7786069201732,45.4642
"323","MI33","15.09.14","Forest","Milan",2,"1yr","20240101_103246193",21.6236858159935,45.4642
"324","MI33","15.09.14","Forest","Milan",2,"1yr","20240101_103254113",22.2157689038105,45.4642
"325","MI34","15.09.14","Forest","Milan",2,"1yr","20240101_101606871",19.3715009938604,45.4642
"326","MI34","15.09.14","Forest","Milan",2,"1yr","20240101_101658349",22.4381723112841,45.4642
"327","MI34","15.09.14","Forest","Milan",2,"1yr","20240101_101712342",22.867919262652,45.4642
"328","MI35","15.09.14","Forest","Milan",2,"1yr","20240101_101314418",23.6177319550104,45.4642
"329","MI35","15.09.14","Forest","Milan",2,"1yr","20240101_101325997",23.1293009399127,45.4642
"330","MI35","15.09.14","Forest","Milan",2,"1yr","20240101_101356578",22.5453702430442,45.4642
"331","MI37","16.09.14","Urban","Milan",1,"2yr+","20240101_101029848",19.7820587932765,45.4642
"332","MI37","16.09.14","Urban","Milan",1,"2yr+","20240101_101044234",21.8230569130747,45.4642
"333","MI37","16.09.14","Urban","Milan",1,"2yr+","20240101_101115713",20.2239874523966,45.4642
"334","MI4","10.09.14","Forest","Milan",1,"2yr+","20240101_093242159",20.3989346296485,45.4642
"335","MI4","10.09.14","Forest","Milan",1,"2yr+","20240101_093252990",19.1184335574702,45.4642
"336","MI4","10.09.14","Forest","Milan",1,"2yr+","20240101_093308165",19.6804928669903,45.4642
"337","MI42","16.09.14","Urban","Milan",2,"1yr","20240101_100640887",22.3259324724046,45.4642
"338","MI42","16.09.14","Urban","Milan",2,"1yr","20240101_100653987",19.544592812397,45.4642
"339","MI42","16.09.14","Urban","Milan",2,"1yr","20240101_100725500",19.2939676616915,45.4642
"340","MI43","16.09.14","Urban","Milan",1,"2yr+","20240101_100400607",18.5806922585996,45.4642
"341","MI43","16.09.14","Urban","Milan",1,"2yr+","20240101_100412646",17.9912379488279,45.4642
"342","MI43","16.09.14","Urban","Milan",1,"2yr+","20240101_100426381",19.3198013114759,45.4642
"343","MI46","16.09.14","Urban","Milan",1,"2yr+","20240101_100134546",19.0661856878748,45.4642
"344","MI46","16.09.14","Urban","Milan",1,"2yr+","20240101_100150185",21.7162697133386,45.4642
"345","MI46","16.09.14","Urban","Milan",1,"2yr+","20240101_100204777",20.7578958054593,45.4642
"346","MI48","16.09.14","Urban","Milan",1,"2yr+","20240101_095522513",18.7878673609485,45.4642
"347","MI48","16.09.14","Urban","Milan",1,"2yr+","20240101_095540662",18.825662025662,45.4642
"348","MI48","16.09.14","Urban","Milan",1,"2yr+","20240101_095606798",17.9862566493987,45.4642
"349","MI5","10.09.14","Forest","Milan",1,"1yr","20240101_103104555",17.7308577593958,45.4642
"350","MI5","10.09.14","Forest","Milan",1,"1yr","20240101_103112114",19.1577564624647,45.4642
"351","MI5","10.09.14","Forest","Milan",1,"1yr","20240101_103120130",18.1884969093924,45.4642
"352","MI50","16.09.14","Urban","Milan",2,"1yr","20240101_094546929",20.2919794794795,45.4642
"353","MI50","16.09.14","Urban","Milan",2,"1yr","20240101_094600361",18.40561249103,45.4642
"354","MI50","16.09.14","Urban","Milan",2,"1yr","20240101_094618608",20.4251061279315,45.4642
"355","MI51","17.09.14","Urban","Milan",2,"2yr+","20240101_094228401",17.4045738843598,45.4642
"356","MI51","17.09.14","Urban","Milan",2,"2yr+","20240101_094240911",16.6075234483106,45.4642
"357","MI51","17.09.14","Urban","Milan",2,"2yr+","20240101_094254641",18.184306086622,45.4642
"358","MI52","17.09.14","Urban","Milan",2,"1yr","20240101_094024753",20.9915790622046,45.4642
"359","MI52","17.09.14","Urban","Milan",2,"1yr","20240101_094046799",19.2963360331654,45.4642
"360","MI52","17.09.14","Urban","Milan",2,"1yr","20240101_094101153",21.1637740149788,45.4642
"361","MI54","17.09.14","Urban","Milan",1,"2yr+","20240101_093752225",17.7858010917737,45.4642
"362","MI54","17.09.14","Urban","Milan",1,"2yr+","20240101_093813348",17.6890682124539,45.4642
"363","MI54","17.09.14","Urban","Milan",1,"2yr+","20240101_093831666",19.5689812816459,45.4642
"364","MI55","17.09.14","Urban","Milan",2,"1yr","20240101_093443565",22.9626103715656,45.4642
"365","MI55","17.09.14","Urban","Milan",2,"1yr","20240101_093500895",17.7705651270606,45.4642
"366","MI55","17.09.14","Urban","Milan",2,"1yr","20240101_093516404",21.0772018140354,45.4642
"367","MI56","18.09.14","Urban","Milan",1,"2yr+","20240101_102621619",20.7488585006621,45.4642
"368","MI56","18.09.14","Urban","Milan",1,"2yr+","20240101_102638321",18.8148729143399,45.4642
"369","MI56","18.09.14","Urban","Milan",1,"2yr+","20240101_102650589",18.5131131131131,45.4642
"370","MI58","18.09.14","Urban","Milan",2,"2yr+","20240101_102342758",21.1083080226707,45.4642
"371","MI58","18.09.14","Urban","Milan",2,"2yr+","20240101_102359164",22.5677766001295,45.4642
"372","MI58","18.09.14","Urban","Milan",2,"2yr+","20240101_102408597",20.74688646875,45.4642
"373","MI60","18.09.14","Urban","Milan",1,"2yr+","20240101_102143601",21.7932083921166,45.4642
"374","MI60","18.09.14","Urban","Milan",1,"2yr+","20240101_102203368",23.2937595539969,45.4642
"375","MI60","18.09.14","Urban","Milan",1,"2yr+","20240101_102216139",21.0746561240254,45.4642
"376","MI9","10.09.14","Forest","Milan",2,"1yr","20240101_102824908",20.3795944747561,45.4642
"377","MI9","10.09.14","Forest","Milan",2,"1yr","20240101_102917182",21.6490958381744,45.4642
"378","MI9","10.09.14","Forest","Milan",2,"1yr","20240101_102932091",22.2369328146911,45.4642
"379","PB10","15.05.14","Urban","Malmo",2,"1yr","20231231_144909772",17.2106371103751,55.605
"380","PB10","15.05.14","Urban","Malmo",2,"1yr","20231231_144924655",20.4392494904543,55.605
"381","PB10","15.05.14","Urban","Malmo",2,"1yr","20231231_144938843",20.74824670908,55.605
"382","PB105","25.05.14","Urban","Malmo",2,"1yr","20231230_155501959",21.5568342030577,55.605
"383","PB105","25.05.14","Urban","Malmo",2,"1yr","20231230_155555742",19.5888203978705,55.605
"384","PB105","25.05.14","Urban","Malmo",2,"1yr","20231230_155635643",20.8521548429367,55.605
"385","PB11","15.05.14","Urban","Malmo",2,"1yr","20231231_144609858",18.203705732019,55.605
"386","PB11","15.05.14","Urban","Malmo",2,"1yr","20231231_144631859",21.4478462016315,55.605
"387","PB11","15.05.14","Urban","Malmo",2,"1yr","20231231_144650544",20.093394473416,55.605
"388","PB110","25.05.14","Urban","Malmo",2,"2yr+","20231230_155233754",22.2435686166804,55.605
"389","PB110","25.05.14","Urban","Malmo",2,"2yr+","20231230_155247743",21.471015395332,55.605
"390","PB110","25.05.14","Urban","Malmo",2,"2yr+","20231230_155310119",22.1744379330009,55.605
"391","PB111","25.05.14","Urban","Malmo",1,"2yr+","20231230_155007626",22.4609872949424,55.605
"392","PB111","25.05.14","Urban","Malmo",1,"2yr+","20231230_155025020",20.1507102231996,55.605
"393","PB111","25.05.14","Urban","Malmo",1,"2yr+","20231230_155058150",21.8016016016016,55.605
"394","PB112","25.05.14","Urban","Malmo",1,"1yr","20231230_171834393",18.29521193601,55.605
"395","PB112","25.05.14","Urban","Malmo",1,"1yr","20231230_171904915",18.1513489952053,55.605
"396","PB112","25.05.14","Urban","Malmo",1,"1yr","20231230_171933561",18.4981058479949,55.605
"397","PB114","25.05.14","Urban","Malmo",1,"1yr","20231230_154753351",21.8441166478603,55.605
"398","PB114","25.05.14","Urban","Malmo",1,"1yr","20231230_154815393",20.4810375020308,55.605
"399","PB114","25.05.14","Urban","Malmo",1,"1yr","20231230_154843894",19.7167015308471,55.605
"400","PB115","25.05.14","Urban","Malmo",2,"1yr","20231230_154517370",22.1316579656131,55.605
"401","PB115","25.05.14","Urban","Malmo",2,"1yr","20231230_154604548",19.524118790584,55.605
"402","PB115","25.05.14","Urban","Malmo",2,"1yr","20231230_154625107",19.4513743597143,55.605
"403","PB12","16.05.14","Urban","Malmo",2,"2yr+","20231231_144330408",19.4691167070685,55.605
"404","PB12","16.05.14","Urban","Malmo",2,"2yr+","20231231_144339379",20.0515802080726,55.605
"405","PB12","16.05.14","Urban","Malmo",2,"2yr+","20231231_144355285",20.0703547859236,55.605
"406","PB126","25.05.14","Forest","Malmo",1,"1yr","20231230_154248565",18.3563705244855,55.605
"407","PB126","25.05.14","Forest","Malmo",1,"1yr","20231230_154307708",14.9866423347813,55.605
"408","PB126","25.05.14","Forest","Malmo",1,"1yr","20231230_154350800",16.5161661497701,55.605
"409","PB127","25.05.14","Forest","Malmo",2,"2yr+","20231230_153953774",19.9071747649998,55.605
"410","PB127","25.05.14","Forest","Malmo",2,"2yr+","20231230_154030946",16.4982090524259,55.605
"411","PB127","25.05.14","Forest","Malmo",2,"2yr+","20231230_154047357",19.4513743597143,55.605
"412","PB128","25.05.14","Forest","Malmo",2,"1yr","20231230_153653960",15.8270173628636,55.605
"413","PB128","25.05.14","Forest","Malmo",2,"1yr","20231230_153747981",15.87158154869,55.605
"414","PB128","25.05.14","Forest","Malmo",2,"1yr","20231230_153817844",17.8473718675448,55.605
"415","PB129","25.05.14","Forest","Malmo",1,"2yr+","20231230_150745043",19.8591950885111,55.605
"416","PB129","25.05.14","Forest","Malmo",1,"2yr+","20231230_150844874",22.4848002281027,55.605
"417","PB129","25.05.14","Forest","Malmo",1,"2yr+","20231230_150916583",20.4357983949143,55.605
"418","PB13","16.05.14","Urban","Malmo",1,"2yr+","20231231_105108563",20.5409155619089,55.605
"419","PB13","16.05.14","Urban","Malmo",1,"2yr+","20231231_105157071",21.5137953627197,55.605
"420","PB13","16.05.14","Urban","Malmo",1,"2yr+","20231231_105231173",20.832460774027,55.605
"421","PB131","26.05.14","Forest","Malmo",1,"1yr","20231230_153353059",18.7878697482873,55.605
"422","PB131","26.05.14","Forest","Malmo",1,"1yr","20231230_153414244",19.4755870895506,55.605
"423","PB131","26.05.14","Forest","Malmo",1,"1yr","20231230_153428828",18.7718846290198,55.605
"424","PB135","26.05.14","Forest","Malmo",2,"1yr","20231230_153134361",19.0982499706257,55.605
"425","PB135","26.05.14","Forest","Malmo",2,"1yr","20231230_153155413",19.5659068021605,55.605
"426","PB135","26.05.14","Forest","Malmo",2,"1yr","20231230_153214949",17.1946699183441,55.605
"427","PB136","26.05.14","Forest","Malmo",2,"1yr","20231230_152813154",21.1761145203174,55.605
"428","PB136","26.05.14","Forest","Malmo",2,"1yr","20231230_152836784",19.4890756971072,55.605
"429","PB136","26.05.14","Forest","Malmo",2,"1yr","20231230_152901008",19.1775955786894,55.605
"430","PB139","26.05.14","Forest","Malmo",1,"2yr+","20231230_152443776",19.5079168638299,55.605
"431","PB139","26.05.14","Forest","Malmo",1,"2yr+","20231230_152514001",18.8287687859039,55.605
"432","PB139","26.05.14","Forest","Malmo",1,"2yr+","20231230_152557569",20.1497182673883,55.605
"433","PB14","15.05.14","Urban","Malmo",1,"2yr+","20231231_144014016",17.4723096590567,55.605
"434","PB14","15.05.14","Urban","Malmo",1,"2yr+","20231231_144028381",19.6387190081341,55.605
"435","PB14","15.05.14","Urban","Malmo",1,"2yr+","20231231_144048147",19.1209402173258,55.605
"436","PB140","26.05.14","Forest","Malmo",2,"2yr+","20231230_151102591",20.3969684843988,55.605
"437","PB140","26.05.14","Forest","Malmo",2,"2yr+","20231230_151223336",18.4563051996935,55.605
"438","PB140","26.05.14","Forest","Malmo",2,"2yr+","20231230_151247026",23.8300361567114,55.605
"439","PB15","16.05.14","Urban","Malmo",2,"2yr+","20231231_143749679",21.0164445205974,55.605
"440","PB15","16.05.14","Urban","Malmo",2,"2yr+","20231231_143811222",20.4197797757958,55.605
"441","PB15","16.05.14","Urban","Malmo",2,"2yr+","20231231_143834260",21.8441166478603,55.605
"442","PB152","27.05.14","Forest","Malmo",2,"2yr+","20231230_152011954",19.8392360984724,55.605
"443","PB152","27.05.14","Forest","Malmo",2,"2yr+","20231230_152110265",19.1216562559846,55.605
"444","PB152","27.05.14","Forest","Malmo",2,"2yr+","20231230_152127160",18.113220030506,55.605
"445","PB153","27.05.14","Forest","Malmo",1,"2yr+","20231230_150231278",20.4143639007187,55.605
"446","PB153","27.05.14","Forest","Malmo",1,"2yr+","20231230_150408824",23.0089526717967,55.605
"447","PB153","27.05.14","Forest","Malmo",1,"2yr+","20231230_150503045",19.0767108323932,55.605
"448","PB154","27.05.14","Forest","Malmo",1,"1yr","20231230_170909889",20.211598274449,55.605
"449","PB154","27.05.14","Forest","Malmo",1,"1yr","20231230_170925801",22.2005237281636,55.605
"450","PB154","27.05.14","Forest","Malmo",1,"1yr","20231230_170940842",19.7387591519011,55.605
"451","PB158","27.05.14","Forest","Malmo",1,"2yr+","20231230_171120375",18.5921450151058,55.605
"452","PB158","27.05.14","Forest","Malmo",1,"2yr+","20231230_171139062",17.4893877116731,55.605
"453","PB158","27.05.14","Forest","Malmo",1,"2yr+","20231230_171158034",18.4981058479949,55.605
"454","PB159","27.05.14","Forest","Malmo",1,"1yr","20231230_170017962",19.1184335574702,55.605
"455","PB159","27.05.14","Forest","Malmo",1,"1yr","20231230_170033207",18.1856337737658,55.605
"456","PB159","27.05.14","Forest","Malmo",1,"1yr","20231230_170117752",18.554990004879,55.605
"457","PB16","17.05.14","Urban","Malmo",2,"2yr+","20231231_143457944",21.1625171380385,55.605
"458","PB16","17.05.14","Urban","Malmo",2,"2yr+","20231231_143524409",18.7907317894332,55.605
"459","PB16","17.05.14","Urban","Malmo",2,"2yr+","20231231_143559060",22.1077191649481,55.605
"460","PB164","27.05.14","Forest","Malmo",2,"1yr","20231230_171546761",19.5263456227312,55.605
"461","PB164","27.05.14","Forest","Malmo",2,"1yr","20231230_171606658",21.2455949220299,55.605
"462","PB164","27.05.14","Forest","Malmo",2,"1yr","20231230_171701588",20.0424872812281,55.605
"463","PB165","27.05.14","Forest","Malmo",1,"1yr","20231230_170314250",18.4981058479949,55.605
"464","PB165","27.05.14","Forest","Malmo",1,"1yr","20231230_170334149",18.8504969920632,55.605
"465","PB165","27.05.14","Forest","Malmo",1,"1yr","20231230_170358328",19.7247224634273,55.605
"466","PB18","17.05.14","Urban","Malmo",1,"1yr","20231231_143113030",19.019524074774,55.605
"467","PB18","17.05.14","Urban","Malmo",1,"1yr","20231231_143133196",18.8462763440469,55.605
"468","PB18","17.05.14","Urban","Malmo",1,"1yr","20231231_143221703",19.2975723027554,55.605
"469","PB184","28.05.14","Urban","Malmo",2,"2yr+","20231230_165719231",19.1965566192262,55.605
"470","PB184","28.05.14","Urban","Malmo",2,"2yr+","20231230_165802697",20.7896604962826,55.605
"471","PB184","28.05.14","Urban","Malmo",2,"2yr+","20231230_165826353",19.8992340321645,55.605
"472","PB185","28.05.14","Urban","Malmo",1,"1yr","20231230_170519550",18.3140474089688,55.605
"473","PB185","28.05.14","Urban","Malmo",1,"1yr","20231230_170600077",19.1617220022337,55.605
"474","PB185","28.05.14","Urban","Malmo",1,"1yr","20231230_170624689",20.8742427919128,55.605
"475","PB19","17.05.14","Urban","Malmo",1,"2yr+","20231231_142811071",19.0424051495403,55.605
"476","PB19","17.05.14","Urban","Malmo",1,"2yr+","20231231_142829781",19.19855251823,55.605
"477","PB19","17.05.14","Urban","Malmo",1,"2yr+","20231231_142849476",20.4580666477862,55.605
"478","PB190","28.05.14","Urban","Malmo",2,"1yr","20231230_162718319",21.1394858537123,55.605
"479","PB190","28.05.14","Urban","Malmo",2,"1yr","20231230_162734053",23.1445886974588,55.605
"480","PB190","28.05.14","Urban","Malmo",2,"1yr","20231230_162753661",20.1895163736517,55.605
"481","PB203","28.05.14","Forest","Malmo",1,"1yr","20231230_172222424",19.4098369526008,55.605
"482","PB203","28.05.14","Forest","Malmo",1,"1yr","20231230_172247338",18.8475030890693,55.605
"483","PB203","28.05.14","Forest","Malmo",1,"1yr","20231230_172307995",20.1487263115771,55.605
"484","PB204","29.05.14","Forest","Malmo",2,"1yr","20231230_171340293",18.2406298635906,55.605
"485","PB204","29.05.14","Forest","Malmo",2,"1yr","20231230_171406237",22.1995197304828,55.605
"486","PB204","29.05.14","Forest","Malmo",2,"1yr","20231230_171420232",21.889157435381,55.605
"487","PB207","29.05.14","Forest","Malmo",2,"1yr","20231230_163910651",16.8975884975885,55.605
"488","PB207","29.05.14","Forest","Malmo",2,"1yr","20231230_163936909",19.1747275976883,55.605
"489","PB207","29.05.14","Forest","Malmo",2,"1yr","20231230_164010414",16.249805281733,55.605
"490","PB210","29.05.14","Forest","Malmo",1,"1yr","20231230_151649116",19.6942383252118,55.605
"491","PB210","29.05.14","Forest","Malmo",1,"1yr","20231230_151703410",18.8652373845837,55.605
"492","PB210","29.05.14","Forest","Malmo",1,"1yr","20231230_151757991",17.7664631777164,55.605
"493","PB211","29.05.14","Forest","Malmo",2,"2yr+","20231230_161514289",19.1574568580557,55.605
"494","PB211","29.05.14","Forest","Malmo",2,"2yr+","20231230_161627513",19.5289947669465,55.605
"495","PB211","29.05.14","Forest","Malmo",2,"2yr+","20231230_161659063",16.8425016305936,55.605
"496","PB212","29.05.14","Forest","Malmo",2,"1yr","20231230_161908114",18.4358718455913,55.605
"497","PB212","29.05.14","Forest","Malmo",2,"1yr","20231230_161925776",20.1705553331149,55.605
"498","PB212","29.05.14","Forest","Malmo",2,"1yr","20231230_161937957",22.1764338320047,55.605
"499","PB23","17.05.14","Urban","Malmo",1,"2yr+","20231231_142147285",19.2402157426336,55.605
"500","PB23","17.05.14","Urban","Malmo",1,"2yr+","20231231_142204347",16.1870277571745,55.605
"501","PB23","17.05.14","Urban","Malmo",1,"2yr+","20231231_142217305",18.1687765186655,55.605
"502","PB24","17.05.14","Urban","Malmo",2,"2yr+","20231231_142413536",21.1148852780273,55.605
"503","PB24","17.05.14","Urban","Malmo",2,"2yr+","20231231_142426870",20.1705553331149,55.605
"504","PB24","17.05.14","Urban","Malmo",2,"2yr+","20231231_142440199",18.8662353340856,55.605
"505","PB25","18.05.14","Urban","Malmo",2,"2yr+","20231231_142622564",21.3469253292284,55.605
"506","PB25","18.05.14","Urban","Malmo",2,"2yr+","20231231_142643820",20.7436872363573,55.605
"507","PB25","18.05.14","Urban","Malmo",2,"2yr+","20231231_142656623",19.2176405705216,55.605
"508","PB26","18.05.14","Urban","Malmo",1,"1yr","20231231_141927098",18.1687765186655,55.605
"509","PB26","18.05.14","Urban","Malmo",1,"1yr","20231231_141933958",18.2961803206332,55.605
"510","PB26","18.05.14","Urban","Malmo",1,"1yr","20231231_141945912",18.2055927638045,55.605
"511","PB27","18.05.14","Urban","Malmo",2,"1yr","20231231_103805741",18.4114065622687,55.605
"512","PB27","18.05.14","Urban","Malmo",2,"1yr","20231231_103828348",20.6390255107105,55.605
"513","PB27","18.05.14","Urban","Malmo",2,"1yr","20231231_103845769",19.8594359259012,55.605
"514","PB28","19.05.14","Forest","Malmo",1,"2yr+","20231231_145751264",20.4177995564347,55.605
"515","PB28","19.05.14","Forest","Malmo",1,"2yr+","20231231_145813651",20.8093688818582,55.605
"516","PB28","19.05.14","Forest","Malmo",1,"2yr+","20231231_145847786",21.4674310743245,55.605
"517","PB280","31.05.14","Forest","Malmo",1,"2yr+","20231230_163012951",18.8935066635982,55.605
"518","PB280","31.05.14","Forest","Malmo",1,"2yr+","20231230_163122548",20.2095902790876,55.605
"519","PB280","31.05.14","Forest","Malmo",1,"2yr+","20231230_163153071",21.8241576578216,55.605
"520","PB295","31.05.14","Forest","Malmo",1,"2yr+","20231230_163329236",19.2345875675181,55.605
"521","PB295","31.05.14","Forest","Malmo",1,"2yr+","20231230_163350785",19.041474589232,55.605
"522","PB295","31.05.14","Forest","Malmo",1,"2yr+","20231230_163431733",18.5740659608129,55.605
"523","PB301","01.06.14","Urban","Malmo",1,"2yr+","20231230_163637953",21.2678110409228,55.605
"524","PB301","01.06.14","Urban","Malmo",1,"2yr+","20231230_163654355",20.5008766182555,55.605
"525","PB301","01.06.14","Urban","Malmo",1,"2yr+","20231230_163712936",19.5469518098026,55.605
"526","PB303","01.06.14","Urban","Malmo",1,"1yr","20231230_164616562",19.4485183122591,55.605
"527","PB303","01.06.14","Urban","Malmo",1,"1yr","20231230_164634477",21.8453795184913,55.605
"528","PB303","01.06.14","Urban","Malmo",1,"1yr","20231230_164651236",21.2005541345093,55.605
"529","PB304","01.06.14","Urban","Malmo",2,"1yr","20231230_165311004",18.9063891931362,55.605
"530","PB304","01.06.14","Urban","Malmo",2,"1yr","20231230_165357765",20.5073379926954,55.605
"531","PB304","01.06.14","Urban","Malmo",2,"1yr","20231230_165418561",20.5429175090915,55.605
"532","PB306","01.06.14","Urban","Malmo",1,"2yr+","20231230_172525669",20.2178269178269,55.605
"533","PB306","01.06.14","Urban","Malmo",1,"2yr+","20231230_172539663",20.2315572644877,55.605
"534","PB306","01.06.14","Urban","Malmo",1,"2yr+","20231230_172636421",19.1407793335504,55.605
"535","PB31","19.05.14","Forest","Malmo",2,"2yr+","20231231_145532701",22.4848002281027,55.605
"536","PB31","19.05.14","Forest","Malmo",2,"2yr+","20231231_145600911",22.701045356734,55.605
"537","PB31","19.05.14","Forest","Malmo",2,"2yr+","20231231_145622499",20.5449194562742,55.605
"538","PB36","20.05.14","Forest","Malmo",2,"1yr","20231231_104309544",19.234824494352,55.605
"539","PB36","20.05.14","Forest","Malmo",2,"1yr","20231231_104333548",18.3581941867656,55.605
"540","PB36","20.05.14","Forest","Malmo",2,"1yr","20231231_104403598",19.3747726612867,55.605
"541","PB38","20.05.14","Forest","Malmo",1,"2yr+","20231231_141636290",21.5110663808549,55.605
"542","PB38","20.05.14","Forest","Malmo",1,"2yr+","20231231_141722291",20.874236743734,55.605
"543","PB38","20.05.14","Forest","Malmo",1,"2yr+","20231231_141750765",19.8038974194663,55.605
"544","PB40","20.05.14","Urban","Malmo",2,"1yr","20231231_121743455",18.2025989152987,55.605
"545","PB40","20.05.14","Urban","Malmo",2,"1yr","20231231_121824408",20.1100389582281,55.605
"546","PB40","20.05.14","Urban","Malmo",2,"1yr","20231231_121842789",20.1100389582281,55.605
"547","PB45","21.05.14","Urban","Malmo",2,"1yr","20231231_104735650",19.7996766631262,55.605
"548","PB45","21.05.14","Urban","Malmo",2,"1yr","20231231_104836435",19.19855251823,55.605
"549","PB45","21.05.14","Urban","Malmo",2,"1yr","20231231_104853952",20.8957138957139,55.605
"550","PB48","21.05.14","Forest","Malmo",1,"2yr+","20231231_120952916",18.7865894595502,55.605
"551","PB48","21.05.14","Forest","Malmo",1,"2yr+","20231231_121013966",18.4422374796265,55.605
"552","PB48","21.05.14","Forest","Malmo",1,"2yr+","20231231_121026765",19.406375502008,55.605
"553","PB49","21.05.14","Forest","Malmo",2,"2yr+","20231231_121300119",22.1534809934602,55.605
